id,key,value,type
2553770266,date,2013-11-25,survey
2553770266,housenumber,6780,addr
2553802216,building,office,regular
2553802216,street,Brewerton Road,addr
2555098474,shop,toys,regular
2555098586,highway,stop,regular
2555098587,side,right,regular
2555098587,highway,stop,regular
2555098587,direction,forward,regular
2555098588,highway,stop,regular
2555098589,highway,stop,regular
2555098590,highway,stop,regular
2555140744,highway,traffic_signals,regular
2556161841,leisure,playground,regular
2556161847,highway,stop,regular
2556161847,direction,forward,regular
2556161848,highway,stop,regular
2556161848,direction,backward,regular
2556161849,highway,stop,regular
2556887953,source,survey,regular
2556887953,highway,stop,regular
2556887954,source,survey,regular
2556887954,highway,stop,regular
2557135260,highway,turning_circle,regular
2557900774,source,"survey, bing",regular
2557900774,highway,stop,regular
2557994217,leisure,playground,regular
2558049988,highway,traffic_signals,regular
2558050146,highway,turning_circle,regular
2558050171,highway,traffic_signals,regular
2558050231,highway,traffic_signals,regular
2559422843,highway,stop,regular
2559856152,amenity,bench,regular
2559856153,amenity,bench,regular
2559856154,amenity,bench,regular
2559856155,amenity,bench,regular
2559856157,amenity,bench,regular
2559856158,amenity,bench,regular
2559856159,amenity,bench,regular
2559856160,amenity,bench,regular
2559856161,amenity,bench,regular
2559856251,entrance,yes,regular
2559856258,amenity,bench,regular
2559982935,highway,crossing,regular
2559982947,amenity,fountain,regular
2559983040,amenity,bench,regular
2559983040,backrest,yes,regular
2559983043,amenity,bench,regular
2559983043,backrest,yes,regular
2559983048,amenity,bench,regular
2559983048,backrest,yes,regular
2559983052,amenity,bench,regular
2559983052,backrest,yes,regular
2559983056,amenity,bench,regular
2559983056,backrest,no,regular
2559983220,natural,tree,regular
2559983225,natural,tree,regular
2559983229,natural,tree,regular
2559983232,natural,tree,regular
2559983234,natural,tree,regular
2559983237,natural,tree,regular
2559983238,natural,tree,regular
2559983351,leisure,playground,regular
2560161992,barrier,gate,regular
2560439791,entrance,main,regular
2560634450,natural,tree,regular
2560634464,man_made,water_tower,regular
2561573649,highway,crossing,regular
2561573650,highway,crossing,regular
2561573653,highway,crossing,regular
2561573655,highway,crossing,regular
2561573657,highway,crossing,regular
2561573659,highway,crossing,regular
2561573662,highway,crossing,regular
2561573664,highway,crossing,regular
2561573666,highway,crossing,regular
2561573668,highway,crossing,regular
2561573671,highway,crossing,regular
2561573673,highway,crossing,regular
2561573865,leisure,playground,regular
2562361918,building,house,regular
2562361918,city,Syracuse,addr
2562361918,street,South Salina Street,addr
2562361918,country,US,addr
2562361918,housenumber,3514,addr
2562995189,highway,stop,regular
2562995191,highway,stop,regular
2565133312,name,Crouse Business Center,regular
2565133312,source,"survey, picture",regular
2565133312,city,Syracuse,addr
2565133312,street,South Crouse Avenue,addr
2565133312,country,US,addr
2565133312,housenumber,730,addr
2565594001,source,survey,regular
2565594001,building,house,regular
2565594001,city,Syracuse,addr
2565594001,state,NY,addr
2565594001,street,South Salina Street,addr
2565594001,country,US,addr
2565594001,postcode,13205,addr
2565594001,housenumber,4454,addr
2565594009,source,"survey, bing",regular
2565594009,highway,stop,regular
2565594014,source,"survey, bing",regular
2565594014,highway,stop,regular
2565594018,source,"survey, bing",regular
2565594018,highway,stop,regular
2569095972,highway,stop,regular
2569095973,highway,stop,regular
2570887102,source,gpx,regular
2570887102,highway,stop,regular
2571781218,highway,turning_circle,regular
2571781364,highway,traffic_signals,regular
2571781368,highway,turning_circle,regular
2571781386,highway,turning_circle,regular
2573934004,highway,stop,regular
2579566432,access,private,regular
2579566432,barrier,gate,regular
2579566586,highway,crossing,regular
2579566636,highway,crossing,regular
2579566637,highway,crossing,regular
2579566657,highway,crossing,regular
2579566874,barrier,gate,regular
2579566999,access,private,regular
2579566999,highway,turning_circle,regular
2581797420,atm,yes,regular
2581797420,name,AmeriCU Credit Union,regular
2581797420,source,survey,regular
2581797420,amenity,bank,regular
2581797420,website,https://www.americu.org/,regular
2581797420,city,Camillus,addr
2581797420,street,West Genesee Street,addr
2581797420,country,US,addr
2581797420,postcode,13031,addr
2581797420,housenumber,5212,addr
2581797427,name,First Niagara,regular
2581797427,source,"survey, bing",regular
2581797427,amenity,bank,regular
2581797427,website,https://www.firstniagara.com/home.aspx,regular
2581797429,name,H&R Block,regular
2581797429,office,tax_advisor,regular
2581797429,website,http://www.hrblock.com/,regular
2581797429,city,Syracuse,addr
2581797429,street,South Salina Street,addr
2581797429,country,US,addr
2581797429,postcode,13205,addr
2581797463,name,Quick Stop Express,regular
2581797463,shop,convenience,regular
2581797463,brand,Citgo,regular
2581797463,source,survey and bing,regular
2581797463,amenity,fuel,regular
2581797467,highway,stop,regular
2581797470,source,gpx,regular
2581797470,highway,stop,regular
2581797470,direction,forward,regular
2581797474,source,"survey, bing",regular
2581797474,highway,stop,regular
2581797478,source,"survey, bing",regular
2581797478,highway,stop,regular
2581797482,source,"survey, bing",regular
2581797482,highway,stop,regular
2581797486,highway,stop,regular
2581797492,source,"gpx, bing",regular
2581797492,highway,stop,regular
2584563972,name,Dollar Tree,regular
2584563972,shop,variety_store,regular
2584563972,fixme,resurvey for the rest of payment options and address,regular
2584563972,cash,yes,payment
2584563972,snap,yes,payment
2584563972,visa,yes,payment
2584563972,mastercard,yes,payment
2584563972,discover_card,yes,payment
2584563972,american_express,yes,payment
2584563977,source,"survey, bing",regular
2584563977,building,house,regular
2584563977,city,Syracuse,addr
2584563977,street,West Seneca Turnpike,addr
2584563977,country,US,addr
2584563977,housenumber,342,addr
2584563983,atm,yes,regular
2584563983,name,QuickStop Wireless,regular
2584563983,shop,mobile_phone,regular
2584563983,phone,315 299 7611,regular
2584563987,name,Rong Cheng,regular
2584563987,phone,315 492 2888,regular
2584563987,amenity,fast_food,regular
2584563987,cuisine,chinese,regular
2584563991,name,Valley Thrifty Shopper,regular
2584563991,shop,second_hand,regular
2584563991,phone,315 492 0802,regular
2584563991,source,"survey, bing",regular
2584563991,website,http://www.rmlifechanging.org/,regular
2584563991,operator,h,regular
2584563991,city,Syracuse,addr
2584563991,state,NY,addr
2584563991,street,West Seneca Turnpike,addr
2584563991,country,US,addr
2584563991,postcode,13207,addr
2584563991,housenumber,436,addr
2590530969,source,"survey, bing",regular
2590530969,highway,stop,regular
2590530973,source,"survey, bing",regular
2590530973,highway,stop,regular
2590530976,source,"survey, bing",regular
2590530976,highway,stop,regular
2592065432,source,"gpx, bing",regular
2592065432,highway,stop,regular
2592065434,highway,stop,regular
2592065435,source,"gpx, bing",regular
2592065435,highway,stop,regular
2610034495,building,house,regular
2610034495,city,Syracuse,addr
2610034495,street,South Salina Street,addr
2610034495,country,US,addr
2610034495,postcode,13205,addr
2610034495,housenumber,3707,addr
2610034496,name,Jamesville Hardware,regular
2610034496,shop,hardware,regular
2610034496,source,"survey, bing",regular
2610034496,website,http://www.jvillehardware.com/,regular
2610034496,city,Syracuse,addr
2610034496,state,NY,addr
2610034496,street,East Seneca Turnpike,addr
2610034496,country,US,addr
2610034496,postcode,13205,addr
2610034496,phone,315 469 2888,contact
2610034496,housenumber,6515,addr
2610034497,source,"gpx, bing",regular
2610034497,highway,stop,regular
2610034497,direction,backward,regular
2611775332,source,"gpx, bing",regular
2611775332,highway,stop,regular
2611775333,source,"gpx, bing",regular
2611775333,highway,stop,regular
2612233222,name,DeWitt Town Hall Courtroom,regular
2612233222,amenity,courthouse,regular
2612233222,website,http://www.townofdewitt.com/Court.aspx,regular
2612233222,city,East Syracuse,addr
2612233222,state,NY,addr
2612233222,street,Butternut Drive,addr
2612233222,country,US,addr
2612233222,postcode,13057,addr
2612233222,opening_hours,Mo-Fr 08:30-16:30,regular
2612233222,housenumber,5400,addr
2615693483,power,tower,regular
2615853973,url,https://miner.saltcityminers.com/,regular
2615853973,name,Salt City Miners LLC,regular
2615853973,is_in,Syracuse Technology Garden,regular
2615853973,phone,315-533-COIN (2646),regular
2615853973,source,Bing,regular
2615853973,website,https://saltcityminers.com/,regular
2615853973,city,Syracuse,addr
2615853973,full,"235 Harrison St, Syracuse NY 13202",addr
2615853973,state,NY,addr
2615853973,street,Harrison Street,addr
2615853973,postcode,13202,addr
2615853973,housename,Syracuse Technology Garden,addr
2615853973,bitcoin,yes,payment
2615853973,litecoin,yes,payment
2619288193,name,King David's,regular
2619288193,email,info@kingdavids.com,regular
2619288193,phone,315 637 0485,regular
2619288193,amenity,restaurant,regular
2619288193,cuisine,greek,regular
2619288193,website,http://www.kingdavids.com/,regular
2619288193,city,Fayetteville,addr
2619288193,state,NY,addr
2619288193,street,Towne Drive,addr
2619288193,country,US,addr
2619288193,postcode,13066,addr
2619288193,opening_hours,Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00; Su 12:00-19:00,regular
2619288193,housenumber,317,addr
2623908198,name,Ironwood,regular
2623908198,amenity,restaurant,regular
2623908198,cuisine,pizza,regular
2623908198,website,http://ironwoodpizza.com/,regular
2623908198,city,Manlius,addr
2623908198,wheelchair,limited,regular
2623908198,street,East Seneca Street,addr
2623908198,postcode,13104,addr
2623908198,opening_hours,Mo-We 16:00-21:00; Th-Sa 16:00-22:00,regular
2623908198,housenumber,145,addr
2642693235,layer,1,regular
2642693235,amenity,toilets,regular
2642694365,layer,1,regular
2642694365,amenity,drinking_water,regular
2644030012,ref,27,regular
2644030012,aeroway,gate,regular
2652485272,name,Subway #20596,regular
2652485272,source,receipt,regular
2652485272,amenity,fast_food,regular
2652485272,cuisine,sandwich,regular
2652485272,website,http://www.subway.com/,regular
2652696189,name,NAPA Auto Parts,regular
2652696189,shop,car_parts,regular
2652696189,source,survey,regular
2652696189,website,http://www.napaonline.com/,regular
2652696189,opening_hours,Mo-Fr 07:00-19:00; Sa 08:00-17:00; Su 09:00-15:00,regular
2652696205,highway,stop,regular
2660099123,highway,stop,regular
2660103604,highway,stop,regular
2660542676,name,Sleep Master Mattress,regular
2660542676,shop,bed,regular
2660542676,phone,315 446 7206,regular
2660542676,source,"survey, business card",regular
2660542676,website,http://www.sleepmastermattress.net/,regular
2660542676,city,Syracuse,addr
2660542676,state,NY,addr
2660542676,street,Erie Boulevard East,addr
2660542676,country,US,addr
2660542676,postcode,13224,addr
2660542676,opening_hours,Mo-Fr 09:00-20:00; Sa 10:00-17:00; Su 11:00-17:00,regular
2660542676,housenumber,2780,addr
2660542676,opening_hours,survey,source
2663835904,name,Hullar's,regular
2663835904,amenity,restaurant,regular
2663835904,cuisine,american,regular
2663835904,city,Fayetteville,addr
2663835904,state,NY,addr
2663835904,street,East Genesee Street,addr
2663835904,opening_hours,"Mo-Th 06:00-22:00; Fr 06:00-15:00,17:00-22:00; Sa 06:00-15:00, Sa 17:00-22:00; Su 08:00-14:00 open ""Breakfast""",regular
2663835904,website,http://www.hullarsrestaurant.com,contact
2669349521,building,house,regular
2669349521,city,Syracuse,addr
2669349521,street,East Ostrander Avenue,addr
2669349521,country,US,addr
2669349521,housenumber,110,addr
2681571961,source,"survey, bing",regular
2681571961,highway,stop,regular
2681571961,direction,backward,regular
2682213366,fax,315 682 9686,regular
2682213366,name,"Immediate Medical Care of CNY, PC",regular
2682213366,email,imccny@yahoo.com,regular
2682213366,phone,315 682 0909,regular
2682213366,amenity,doctors,regular
2682213366,website,http://www.imccny.com/,regular
2682213366,city,Manlius,addr
2682213366,state,NY,addr
2682213366,street,Cazenovia Road,addr
2682213366,country,US,addr
2682213366,postcode,13104,addr
2682213366,opening_hours,Mo-Sa 09:00-20:00;Su 13:00-19:00,regular
2682213366,housenumber,8240,addr
2682213367,name,Kimberly's Ice Cream Factory,regular
2682213367,shop,ice_cream,regular
2682213367,phone,315 682 0308,regular
2682213367,amenity,ice_cream,regular
2682213367,cuisine,ice_cream,regular
2682213367,website,http://www.kimberlysicecream.com/,regular
2682213367,city,Manlius,addr
2682213367,state,NY,addr
2682213367,street,Cazenovia Road,addr
2682213367,country,US,addr
2682213367,postcode,13104,addr
2682213367,housenumber,8240,addr
2682213368,name,Lucky Kitchen,regular
2682213368,amenity,restaurant,regular
2682213368,cuisine,chinese,regular
2682213368,city,Manlius,addr
2682213368,state,NY,addr
2682213368,street,Cazenovia Road,addr
2682213368,country,US,addr
2682213368,postcode,13104,addr
2682213368,housenumber,8240,addr
2682213369,name,Modern Nails,regular
2682213369,shop,beauty,regular
2682213369,beauty,nails,regular
2682213369,city,Manlius,addr
2682213369,state,NY,addr
2682213369,street,Cazenovia Road,addr
2682213369,country,US,addr
2682213369,postcode,13104,addr
2682213369,housenumber,8240,addr
2682213370,name,Supercuts,regular
2682213370,shop,hairdresser,regular
2682213370,phone,315 682 0010,regular
2682213370,website,http://locations.supercuts.com/ny/manlius/haircuts_manlius_ny_90426.html,regular
2682213370,city,Manlius,addr
2682213370,state,NY,addr
2682213370,street,Cazenovia Road,addr
2682213370,country,US,addr
2682213370,postcode,13104,addr
2682213370,opening_hours,Mo-Fr 09:00-21:00;Sa 08:00-19:00;Su 10:00-17:00,regular
2682213370,housenumber,8240,addr
2682213371,name,The Fitness Spa,regular
2682213371,email,thefitnessspa@thefitnessspalife.com,regular
2682213371,phone,315 682 2900,regular
2682213371,leisure,fitness_centre,regular
2682213371,website,http://www.thefitnessspalife.com/,regular
2682213371,city,Manlius,addr
2682213371,state,NY,addr
2682213371,street,Cazenovia Road,addr
2682213371,country,US,addr
2682213371,postcode,13104,addr
2682213371,housenumber,8240,addr
2682213372,name,The Wine House,regular
2682213372,shop,alcohol,regular
2682213372,email,info@thewinehousenewyork.com,regular
2682213372,phone,315 682 0784,regular
2682213372,website,http://www.thewinehousenewyork.com/,regular
2682213372,city,Manlius,addr
2682213372,state,NY,addr
2682213372,street,Cazenovia Road,addr
2682213372,country,US,addr
2682213372,postcode,13104,addr
2682213372,opening_hours,Mo-Th 10:00-20:00;Fr-Sa 10:00-21:00;Su 12:00-18:00,regular
2682213372,housenumber,8240,addr
2682213373,highway,stop,regular
2682213374,highway,stop,regular
2685638741,name,Mission Returns,regular
2685638741,amenity,recycling,regular
2685638741,website,http://www.rmlifechanging.org/mission-returns/,regular
2685638741,description,Bottle and Can Redemption Center,regular
2685638741,cans,yes,recycling
2685638741,recycling_type,centre,regular
2685638741,collection_times,Mo-Sa 10:00-18:00; Su 11:00-16:00,regular
2685638741,glass_bottles,yes,recycling
2685638749,name,Papas Pizza,regular
2685638749,phone,315 492 1400,regular
2685638749,source,"suvey, bing",regular
2685638749,amenity,fast_food,regular
2685638749,cuisine,pizza,regular
2685638749,website,http://www.pizzaatpapas.com/,regular
2685638763,atm,yes,regular
2685638763,source,"bing, local knowledge",regular
2685638763,amenity,bank,regular
2685638763,street,South Salina Street,addr
2685638775,shop,gift,regular
2685638775,source,"suvey, bing",regular
2685638775,opening_hours,"Mo,Sa 10:00-15:00; Tu-Fr 10:00-18:00",regular
2685638789,amenity,post_box,regular
2685638789,operator,USPS,regular
2690613597,name,Bella Cigna,regular
2690613597,phone,315 682 3000,regular
2690613597,amenity,restaurant,regular
2690613597,cuisine,italian,regular
2690613597,website,http://www.joeysitalianrestaurant.com/bellacigna.html,regular
2690613597,city,Manlius,addr
2690613597,state,NY,addr
2690613597,street,Fayette Street,addr
2690613597,country,US,addr
2690613597,postcode,13104,addr
2690613597,opening_hours,Mo 11:30-16:00; Tu-Fr 11:30-22:00; Fr 11:30-23:00; Sa 16:00-22:00; Su 13:00-20:00,regular
2690613597,housenumber,301,addr
2690613598,name,The Village Smithy,regular
2690613598,shop,repair,regular
2690613598,fixme,find better shop tag value,regular
2691824598,name,Impact Martial Arts and Fitness,regular
2691824598,phone,315 682 0012,regular
2691824598,amenity,dojo,regular
2691824598,website,http://www.martialartsmanlius.com/,regular
2691824598,city,Manlius,addr
2691824598,state,NY,addr
2691824598,street,Fayette Street,addr
2691824598,country,US,addr
2691824598,postcode,13104,addr
2691824598,housenumber,315,addr
2691824610,name,Little Caesars Pizza,regular
2691824610,phone,315 682 4720,regular
2691824610,amenity,fast_food,regular
2691824610,cuisine,pizza,regular
2691824610,city,Manlius,addr
2691824610,state,NY,addr
2691824610,street,Fayette Street,addr
2691824610,country,US,addr
2691824610,postcode,13104,addr
2691824610,housenumber,315,addr
2691824617,name,Lune Chocolat,regular
2691824617,shop,confectionery,regular
2691824617,email,info@lunechocolat.com,regular
2691824617,phone,315 692 4173,regular
2691824617,website,http://www.lunechocolat.com/,regular
2691824617,city,Manlius,addr
2691824617,state,NY,addr
2691824617,street,Fayette Street,addr
2691824617,country,US,addr
2691824617,postcode,13104,addr
2691824617,opening_hours,Tu 10:00-16:00; We 11:00-19:00; Th 11:00-18:00; Fr 11:00-17:00; Sa 11:00-16:00,regular
2691824617,housenumber,315,addr
2691824627,name,Manlius Cleaners,regular
2691824627,shop,dry_cleaning,regular
2691824631,name,Nhan Le Hair Salon,regular
2691824631,shop,hairdresser,regular
2691824631,city,Manlius,addr
2691824631,state,NY,addr
2691824631,street,Fayette Street,addr
2691824631,country,US,addr
2691824631,postcode,13104,addr
2691824631,housenumber,315,addr
2691824640,name,Rite Aid,regular
2691824640,shop,convenience,regular
2691824640,phone,315 682 6138,regular
2691824640,amenity,pharmacy,regular
2691824640,city,Manlius,addr
2691824640,state,NY,addr
2691824640,street,Fayette Street,addr
2691824640,country,US,addr
2691824640,postcode,13104,addr
2691824640,housenumber,315,addr
2691824645,name,Side Hill Farmers,regular
2691824645,shop,butcher,regular
2691824645,email,info@sidehillfarmers.com,regular
2691824645,phone,315 682 6328,regular
2691824645,website,http://www.sidehillfarmers.com/,regular
2691824645,city,Manlius,addr
2691824645,state,NY,addr
2691824645,street,Fayette Street,addr
2691824645,country,US,addr
2691824645,postcode,13104,addr
2691824645,opening_hours,Mo-Fr 10:00-19:00; Sa 10:00-14:00,regular
2691824645,housenumber,315,addr
2691824656,fax,315 628 5595,regular
2691824656,name,Subway,regular
2691824656,phone,315 682 5595,regular
2691824656,amenity,fast_food,regular
2691824656,cuisine,sandwich,regular
2691824656,website,http://local.subway.com/FWPCons/frmSiteMainPage.aspx?CC=USA&LC=ENG&SS=12553-0,regular
2691824656,city,Manlius,addr
2691824656,state,NY,addr
2691824656,street,Fayette Street,addr
2691824656,country,US,addr
2691824656,postcode,13104,addr
2691824656,opening_hours,Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 09:00-21:00,regular
2691824656,housenumber,315,addr
2691824669,name,The Dog Gone Inn,regular
2691824669,phone,315 682 0783,regular
2691824669,amenity,animal_boarding,regular
2691824669,website,http://www.doggoneinn.com/,regular
2691824669,city,Manlius,addr
2691824669,state,NY,addr
2691824669,street,Fayette Street,addr
2691824669,country,US,addr
2691824669,postcode,13104,addr
2691824669,housenumber,315,addr
2691824679,amenity,post_box,regular
2691824679,operator,USPS,regular
2691824679,drive_through,yes,regular
2691851528,name,Manlius Liquors,regular
2691851528,shop,alcohol,regular
2691851528,city,Manlius,addr
2691851528,state,NY,addr
2691851528,street,Fayette Street,addr
2691851528,country,US,addr
2691851528,postcode,13104,addr
2691851528,housenumber,315,addr
2692592339,name,245 Johnson Street,regular
2692592339,building,yes,regular
2692592339,street,Johnson Street,addr
2692592339,postcode,13057,addr
2692592339,housename,Basile,addr
2692592339,housenumber,245,addr
2692959144,name,Party City,regular
2692959144,shop,yes,regular
2692959144,fixme,resurvey this node most likely needs to be moved a little I only saw it from a distance and used the old AC More node,regular
2692959144,city,Dewitt,addr
2692959144,state,NY,addr
2692959144,street,Erie Boulevard East,addr
2692959144,country,US,addr
2692959144,postcode,13214,addr
2692959144,phone,315 445 0583,contact
2692959144,opening_hours,"Mo-We 09:30-20:30; Th,Fr 09:30-21:00; Sa 08:30-20:30; Su 10:00-18:00",regular
2692959144,website,http://www.partycity.com,contact
2692959144,housenumber,3409,addr
2692959144,opening_hours,survey,source
2692959145,name,America's Best Contacts and Eyeglasses,regular
2692959145,shop,optician,regular
2692959145,phone,315 446 4446,regular
2692959145,city,Dewitt,addr
2692959145,state,NY,addr
2692959145,street,Erie Boulevard East,addr
2692959145,country,US,addr
2692959145,postcode,13214,addr
2692959145,opening_hours,Mo-Fr 09:00-19:00; Sa 09:00-18:00,regular
2692959145,housenumber,3401,addr
2692959146,name,Bed Bath and Beyond,regular
2692959146,shop,houseware,regular
2692959146,phone,315 446 2840,regular
2692959146,city,Dewitt,addr
2692959146,state,NY,addr
2692959146,street,Erie Boulevard East,addr
2692959146,country,US,addr
2692959146,postcode,13214,addr
2692959146,opening_hours,Mo-Sa 09:30-21:30; Su 10:00-18:00,regular
2692959146,housenumber,3409,addr
2692959147,name,Carter's Babies and Kids,regular
2692959147,shop,clothes,regular
2692959147,phone,315 637 3128,regular
2692959147,city,Fayetteville,addr
2692959147,state,NY,addr
2692959147,street,Towne Drive,addr
2692959147,country,US,addr
2692959147,postcode,13066,addr
2692959147,opening_hours,Mo-Sa 10:00-21:00; Su 10:00-17:00,regular
2692959147,housenumber,537,addr
2692959148,name,Catherines Plus Sizes,regular
2692959148,shop,clothes,regular
2692959148,phone,315 401 3281,regular
2692959148,city,Dewitt,addr
2692959148,state,NY,addr
2692959148,street,Erie Boulevard East,addr
2692959148,country,US,addr
2692959148,postcode,13214,addr
2692959148,opening_hours,Mo-Sa 10:00-21:00; Su 12:00-18:00,regular
2692959148,housenumber,3409,addr
2692959149,name,Continental Coiffures,regular
2692959149,city,Dewitt,addr
2692959149,state,NY,addr
2692959149,street,Erie Boulevard East,addr
2692959149,country,US,addr
2692959149,postcode,13214,addr
2692959149,housenumber,3401,addr
2692959150,name,GNC,regular
2692959150,shop,supplements,regular
2692959150,phone,315 637 8017,regular
2692959150,city,Fayetteville,addr
2692959150,state,NY,addr
2692959150,street,Towne Drive,addr
2692959150,country,US,addr
2692959150,postcode,13066,addr
2692959150,opening_hours,Mo-Sa 10:00-21:00; Su 12:00-18:00,regular
2692959150,housenumber,534,addr
2692959151,name,Gamestop,regular
2692959151,shop,video_games,regular
2692959151,phone,315 663 0080,regular
2692959151,city,Fayetteville,addr
2692959151,state,NY,addr
2692959151,street,Towne Drive,addr
2692959151,country,US,addr
2692959151,postcode,13066,addr
2692959151,opening_hours,Mo-Sa 10:00-21:00; Su 11:00-18:00,regular
2692959151,housenumber,104,addr
2692959156,name,Gamestop,regular
2692959156,shop,video_games,regular
2692959156,phone,315 449 2131,regular
2692959156,website,http://www.gamestop.com/,regular
2692959156,city,Dewitt,addr
2692959156,state,NY,addr
2692959156,street,Erie Boulevard East,addr
2692959156,country,US,addr
2692959156,postcode,13214,addr
2692959156,opening_hours,Mo-Sa 10:00-20:00; Su 11:00-17:00,regular
2692959156,housenumber,3401,addr
2692959158,name,Golf Galaxy,regular
2692959158,shop,sports,regular
2692959158,phone,315 446 4686,regular
2692959158,city,Dewitt,addr
2692959158,state,NY,addr
2692959158,street,Erie Boulevard East,addr
2692959158,country,US,addr
2692959158,postcode,13214,addr
2692959158,opening_hours,Mo-Sa 10:00-20:00; Su 11:00-17:00,regular
2692959158,housenumber,3409,addr
2692959159,city,Fayetteville,addr
2692959159,state,NY,addr
2692959159,street,Feeder Street,addr
2692959159,country,US,addr
2692959159,housenumber,103,addr
2692959160,city,Fayetteville,addr
2692959160,state,NY,addr
2692959160,street,Feeder Street,addr
2692959160,country,US,addr
2692959160,housenumber,105,addr
2692959161,city,Fayetteville,addr
2692959161,state,NY,addr
2692959161,street,Feeder Street,addr
2692959161,country,US,addr
2692959161,housenumber,121,addr
2692959162,name,Jos. A. Bank,regular
2692959162,shop,clothes,regular
2692959162,phone,315 637 5945,regular
2692959162,city,Fayetteville,addr
2692959162,state,NY,addr
2692959162,street,Towne Drive,addr
2692959162,country,US,addr
2692959162,postcode,13066,addr
2692959162,opening_hours,Mo-Sa 10:00-21:00; Su 10:00-18:00,regular
2692959162,housenumber,538,addr
2692959163,name,L.L. Bean,regular
2692959163,shop,clothes,regular
2692959163,website,http://www.llbean.com/llb/shop/513060,regular
2692959163,city,Fayetteville,addr
2692959163,state,NY,addr
2692959163,street,Towne Drive,addr
2692959163,country,US,addr
2692959163,postcode,13066,addr
2692959163,phone,1 888 615 9967,contact
2692959163,opening_hours,Mo-Sa 09:00-21:00; Su 10:00-18:00,regular
2692959163,housenumber,304,addr
2692959164,fax,315 637 4494,regular
2692959164,name,Lemons and Limes,regular
2692959164,shop,stationery,regular
2692959164,phone,315 637 1600,regular
2692959164,website,http://lemonsandlimes.com/,regular
2692959164,city,Fayetteville,addr
2692959164,state,NY,addr
2692959164,street,Towne Drive,addr
2692959164,country,US,addr
2692959164,postcode,13066,addr
2692959164,opening_hours,Mo-Fr 10:00-18:00; Sa 10:00-17:00; Su 12:00-16:00,regular
2692959164,housenumber,315,addr
2692959165,name,Loft,regular
2692959165,shop,clothes,regular
2692959165,phone,315 449 1934,regular
2692959165,city,Fayetteville,addr
2692959165,state,NY,addr
2692959165,street,Towne Drive,addr
2692959165,country,US,addr
2692959165,postcode,13066,addr
2692959165,opening_hours,Mo-Sa 10:00-21:00; Su 11:00-18:00,regular
2692959165,housenumber,318,addr
2692959166,name,Melissa James,regular
2692959166,shop,boutique,regular
2692959166,phone,315 637 7535,regular
2692959166,website,http://www.melissajamesboutique.com/,regular
2692959166,city,Fayetteville,addr
2692959166,state,NY,addr
2692959166,street,Towne Drive,addr
2692959166,country,US,addr
2692959166,postcode,13066,addr
2692959166,housenumber,535,addr
2692959167,name,Oreck XL Home Care Center,regular
2692959167,shop,vacuum_cleaner,regular
2692959167,phone,315 251 1291,regular
2692959167,website,http://www.oreck.com/store-dewitt.html,regular
2692959167,city,Dewitt,addr
2692959167,state,NY,addr
2692959167,street,Erie Boulevard East,addr
2692959167,country,US,addr
2692959167,postcode,13214,addr
2692959167,opening_hours,Mo-Sa 10:00-18:00; Su 12:00-17:00,regular
2692959167,housenumber,3179,addr
2692959168,name,Panera Bread,regular
2692959168,phone,315 446 3841,regular
2692959168,amenity,fast_food,regular
2692959168,city,Dewitt,addr
2692959168,state,NY,addr
2692959168,street,Erie Boulevard East,addr
2692959168,country,US,addr
2692959168,postcode,13214,addr
2692959168,housenumber,3409,addr
2692959170,name,Rite Aid,regular
2692959170,phone,315 637 5930,regular
2692959170,amenity,pharmacy,regular
2692959170,city,Fayetteville,addr
2692959170,state,NY,addr
2692959170,street,Towne Drive,addr
2692959170,country,US,addr
2692959170,postcode,13066,addr
2692959170,housenumber,101,addr
2692959171,name,Saini Eyecare,regular
2692959171,city,Fayetteville,addr
2692959171,state,NY,addr
2692959171,street,Towne Drive,addr
2692959171,country,US,addr
2692959171,postcode,13066,addr
2692959171,housenumber,103,addr
2692959172,name,Sally Beauty Supply,regular
2692959172,shop,chemist,regular
2692959172,phone,315 637 3195,regular
2692959172,city,Fayetteville,addr
2692959172,state,NY,addr
2692959172,street,Towne Drive,addr
2692959172,country,US,addr
2692959172,postcode,13066,addr
2692959172,opening_hours,Mo-Sa 10:00-21:00; Su 11:00-18:00,regular
2692959172,housenumber,104B,addr
2692959173,name,Sally Beauty Supply,regular
2692959173,shop,chemist,regular
2692959173,phone,315 445 0281,regular
2692959173,city,Dewitt,addr
2692959173,state,NY,addr
2692959173,street,Erie Boulevard East,addr
2692959173,country,US,addr
2692959173,postcode,13214,addr
2692959173,opening_hours,Mo-Sa 09:00-21:00; Su 11:00-18:00,regular
2692959173,housenumber,3401,addr
2692959174,name,Shoppes at Town Center,regular
2692959175,name,"Stickley, Audi and Company",regular
2692959175,shop,furniture,regular
2692959175,phone,315 637 7770,regular
2692959175,website,http://stickleyaudi.com/StoreLocator.cfm?showroom=FayettevilleNY,regular
2692959175,city,Fayetteville,addr
2692959175,state,NY,addr
2692959175,street,Towne Drive,addr
2692959175,country,US,addr
2692959175,postcode,13066,addr
2692959175,opening_hours,Mo 10:00-18:00; Tu 10:00-20:30; We 10:00-18:00; Th 10:00-20:30; Fr-Sa 10:00-18:00; Su 12:00-17:00,regular
